"","Latitude","Longitude","Depth","MagType","Magnitude","class","Region_Arica_Parinacota","Region_Tarapaca","Region_Antofagasta","Region_Atacama","Region_Coquimbo","Region_Valparaiso","Region_Metropolitana_Santiago","Region_Libertador_General_OHiggins","Region_Maule","Region_Nuble","Region_Biobio","Region_Araucania","Region_Rios","Region_Lagos","Region_Aysen_General_Carlos_Ibanez","Region_Magallanes_Antartica"
"11360",-30.9368,-71.4241,49.94,"Mww",4.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11361",-30.9721,-68.062,10,"Mww",5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11362",-31.6264,-68.7,129.04,"mb",4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11363",-30.439,-71.624,30.7,"ml",4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11364",-22.9604,-66.1748,249.59,"mb",4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11365",-15.6118,-74.4008,59.97,"mb",4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11366",-23.9793,-66.7962,198.83,"mb",4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11367",-15.9762,-75.1379,40.73,"mb",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11368",-32.2965,-67.6021,34.22,"Mwr",4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11369",-30.4412,-71.5872,36.23,"Mwr",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11370",-30.2568,-71.5685,34.3,"mb",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11371",-21.566,-67.0526,258.64,"mb",4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11372",-31.3389,-69.3174,158.77,"Md",4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11373",-31.736,-71.254,54.4,"mb",4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11374",-30.7595,-71.4734,29.2,"Mwr",4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11375",-21.6012,-65.6059,290.4,"mb",4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11376",-45.6133,-77.2319,12.78,"mb",4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"11377",-29.6727,-71.416,75.35,"ML",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11378",-33.9653,-70.601,96.31,"mb",4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11379",-28.3707,-72.5008,10,"mb",4.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11380",-22.3453,-67.6314,183.63,"mb",4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11381",-19.877,-68.6624,103.32,"Mww",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11382",-43.4053,-73.9403,38,"Mww",7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11383",-43.481,-74.4771,14.93,"mb",5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"11384",-43.3023,-74.3707,29.99,"mb",4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11385",-43.2438,-74.3839,18.88,"ML",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11386",-43.3312,-74.4358,14.51,"mb",4.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11387",-43.3561,-74.2277,16.06,"mb",4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11388",-43.2379,-74.452,14.19,"mb",4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11389",-43.4335,-74.4693,10.92,"Mwr",4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11390",-43.2583,-74.2879,5.71,"Mwr",5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11391",-24.0854,-67.3808,196.42,"mb",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11392",-43.2804,-74.5585,10.94,"mb",4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11393",-43.3363,-74.487,21.45,"Mwr",4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11394",-28.3829,-71.4953,31.55,"mb",4.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11395",-32.1807,-72.3683,24.92,"mb",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11396",-30.6122,-70.4642,102.05,"mb",4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11397",-43.1025,-74.4791,15.34,"mb",4.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11398",-33.118,-69.997,127.4,"mb",4.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11399",-43.3587,-74.322,23.46,"Mwr",4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11400",-30.3976,-64.1739,35.83,"mb",4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11401",-19.6452,-66.6507,258.08,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11402",-20.4967,-68.856,114,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11403",-43.3886,-74.0422,37.24,"Mwr",4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11404",-19.2327,-69.1669,109,"Mwr",4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11405",-43.35,-74.3477,15.15,"mb",4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11406",-43.1386,-74.4594,19.42,"Mwr",4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11407",-21.5902,-68.363,115.15,"mb",4.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11408",-33.6842,-71.5737,43.26,"mb",4.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11409",-31.6078,-68.6146,107.61,"Mwr",4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11410",-17.614,-71.3453,69.12,"mb",4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11411",-29.6335,-71.3277,42.3,"Mwr",4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11412",-19.6932,-69.149,108.06,"mb",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11413",-29.995,-71.7813,40.36,"mb",4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11414",-28.7905,-71.6717,6.6,"mb",4.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11415",-43.4535,-74.4927,18.98,"mb",4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11416",-32.0786,-71.3262,90.19,"mb",4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11417",-28.0774,-68.4816,146,"mb",4.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11418",-33.9245,-70.616,94.79,"mb",4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11419",-21.3066,-70.2777,57.31,"Mwr",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11420",-24.2806,-67.4347,217.02,"mb",4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11421",-19.9071,-70.4091,43.13,"Mww",5.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11422",-34.1601,-72.4158,18.73,"mb",4.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11423",-30.2936,-72.2066,34.04,"mb",4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11424",-43.3438,-74.465,9.08,"Mww",5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11425",-30.2832,-71.5346,45.41,"Mwr",4.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11426",-23.8881,-66.9862,232.83,"mb",4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11427",-22.07,-70.252,33.8,"Mwr",4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11428",-22.3498,-70.7722,34.51,"mb",4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11429",-22.3196,-67.7957,172,"Mww",5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11430",-43.3153,-74.2217,19.76,"mb",4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11431",-28.984,-69.698,126.5,"ML",4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11432",-21.5978,-66.9005,256.67,"mb",4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11433",-28.8177,-67.3701,124.34,"mb",4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11434",-30.1575,-72.2344,10.65,"Mwr",4.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11435",-24.0513,-66.843,186.02,"Mwr",4.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11436",-23.0814,-70.9919,19.36,"Mwr",4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11437",-29.6582,-71.4294,44.07,"mb",4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11438",-31.335,-70.939,93.1,"Mwr",5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11439",-31.0574,-68.0405,10,"mb",4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11440",-22.821,-69.8033,72,"Mww",5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11441",-22.7746,-69.8007,72.96,"mb",4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11442",-18.1388,-69.1502,133.55,"mb",5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11443",-15.5004,-72.4357,10,"mb",4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11444",-30.4,-71.487,23.8,"mb",4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11445",-20.4672,-66.8214,249.83,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11446",-30.7312,-71.2791,51.53,"mb",4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11447",-23.875,-67.118,195.16,"mb",4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11448",-37.489,-73.9098,29.84,"mb",4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11449",-19.6926,-70.9955,27.37,"mb",4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11450",-22.5256,-68.6159,107.87,"mb",4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11451",-27.7877,-71.5935,11.11,"ML",4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11452",-15.5999,-70.2488,236.59,"mb",4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11453",-43.2623,-74.2261,24.62,"mb",4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11454",-24.0565,-66.9897,186.55,"mb",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11455",-30.8353,-71.5487,35.23,"mb",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11456",-28.3086,-68.6844,100.75,"mb",4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11457",-33.8004,-68.6259,21.87,"Mwr",4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11458",-24.2078,-68.7932,118.94,"mb",4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11459",-30.6678,-71.4457,45.65,"Mwr",4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11460",-43.1703,-74.2549,16.26,"mb",4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11461",-31.6085,-68.9713,114.59,"mb",4.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11462",-21.354,-67.4449,194.63,"mb",4.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11463",-20.2339,-70.774,17.82,"mb",4.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11464",-30.6861,-71.2092,48.84,"mb",4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11465",-18.4419,-69.3296,133.98,"mb",4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11466",-20.0934,-68.9395,120.55,"mb",4.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11467",-24.2415,-67.6116,224.29,"mb",4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11468",-32.1011,-67.4849,10,"mb",4.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11469",-23.3121,-66.826,231.97,"mb",4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11470",-32.0287,-71.8651,35.09,"mb",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11471",-21.249,-68.7646,126.9,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11472",-32.3006,-68.3132,124.43,"mb",4.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11473",-30.631,-72.0775,10,"Mwr",4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11474",-21.4833,-68.9495,118.06,"mb",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11475",-22.3816,-67.5475,171.65,"mb",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11476",-20.3204,-69.0782,110.33,"Mwr",4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11477",-31.017,-71.4956,56.06,"mb",4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11478",-22.4794,-68.5096,92.6,"Mww",4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11479",-31.481,-69.0424,114.4,"mb",4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11480",-15.9271,-73.8381,48.54,"mb",4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11481",-19.961,-70.0363,51.76,"Mww",4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11482",-20.3041,-68.9534,120.42,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11483",-26.5954,-70.82,85.24,"mb",4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11484",-30.3983,-68.6573,98.77,"mb",4.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11485",-29.467,-69.5894,121.24,"mb",4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11486",-15.6242,-70.3152,216.22,"mb",4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11487",-37.2896,-73.7362,18.33,"Mwr",4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11488",-37.2751,-73.7615,30.36,"mb",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11489",-33.1005,-69.7345,10,"Mwr",5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11490",-31.4597,-66.2021,136.02,"mb",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11491",-33.1052,-69.6361,9.01,"mb",4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11492",-28.2546,-67.4505,122.48,"mb",4.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11493",-21.2041,-68.8944,132.55,"mb",4.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11494",-20.9033,-68.944,92.58,"Mwr",4.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11495",-29.6686,-72.0247,19.57,"mb",4.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11496",-43.2178,-74.4546,15.08,"mb",4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11497",-21.2542,-68.086,181.83,"mb",4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11498",-29.7703,-66.7213,33.77,"mb",4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11499",-19.2936,-67.3742,236.15,"mb",4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11500",-31.8028,-69.0369,106.14,"mb",4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11501",-44.6179,-80.5208,10,"mb",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"11502",-27.87,-71.3753,12.76,"Mwr",4.9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11503",-21.829,-65.5276,300.14,"mb",4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11504",-34.3458,-71.9827,15.39,"mb",4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11505",-24.2196,-67.6255,232.05,"ML",4.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11506",-23.8851,-66.6723,180.58,"mb",5.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11507",-16.9516,-69.4963,177.21,"mb",4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11508",-33.1872,-69.6605,21.39,"mb",4.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11509",-21.6953,-68.3484,134.07,"mb",4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11510",-30.041,-71.3549,49.59,"Mwr",4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11511",-21.938,-68.4067,98.2,"Mwr",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11512",-30.1677,-72.1093,9.84,"Mww",5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11513",-35.8397,-73.6786,23.38,"Mwr",4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11514",-35.8204,-73.8069,18.93,"mb",4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11515",-23.4664,-70.5704,61.95,"Mwr",4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11516",-16.9843,-70.1571,151.8,"mb",4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11517",-23.8613,-66.6592,222,"Mww",6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11518",-23.9825,-66.7687,198.99,"mb",4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11519",-24.2604,-67.1298,193.09,"mb",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11520",-22.1205,-68.7001,105.46,"mb",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11521",-37.5559,-73.6964,13.57,"Mwr",4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11522",-24.5109,-67.7572,189.11,"mb",4.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11523",-37.5395,-73.8852,20,"Mwr",4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11524",-37.566,-73.866,14.4,"mb",4.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11525",-37.4652,-74.0598,26.8,"Mwr",4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11526",-37.4792,-73.8972,18.39,"mb",4.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11527",-37.4644,-74.1313,18.35,"Mwr",4.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11528",-17.6673,-69.5744,159.16,"mb",4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11529",-37.5297,-73.818,28.83,"mb",4.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11530",-26.1613,-68.4146,148.53,"ML",4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11531",-30.8294,-71.8773,7.76,"Mwr",4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11532",-19.2814,-63.9047,595.98,"Mww",6.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11533",-25.6225,-70.9306,17.33,"mb",4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11534",-36.121,-73.8149,11.12,"mb",4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11535",-31.73,-70.055,144.2,"mb",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11536",-31.5809,-68.9282,191.05,"ML",4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11537",-15.8273,-71.6347,142.04,"mb",4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11538",-33.1922,-69.6672,10,"mb",4.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11539",-43.1081,-74.4857,15.44,"mb",4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11540",-19.4782,-69.088,108.33,"Mww",5.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11541",-29.1774,-67.9683,103.9,"Mww",4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11542",-28.9219,-71.4883,31.92,"Mwr",5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11543",-23.8103,-66.5643,207.14,"ML",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11544",-37.0568,-74.1727,10,"mb",4.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11545",-15.5084,-70.2514,224.06,"mb",4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11546",-29.3119,-67.2339,106.36,"mb",4.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11547",-44.793,-80.8972,10,"Mww",5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"11548",-43.2275,-74.0636,27.61,"Mwr",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"11549",-23.6656,-66.8539,230,"mb",4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11550",-44.6646,-81.7545,10,"mb",4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"11551",-37.3656,-74.2338,23.33,"mb",4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"11552",-21.8635,-68.2796,108.19,"mb",4.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11553",-18.1154,-70.0438,101.86,"mb",4.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11554",-40.4113,-71.905,144.3,"mb",4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"11555",-31.238,-68.376,104,"ML",4.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11556",-23.9925,-66.9261,217.8,"Mwr",4.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11557",-20.3336,-69.0325,125.82,"mb",4.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11558",-38.0652,-73.8095,24.12,"Mwr",4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"11559",-24.0536,-67.0137,252.64,"mb",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11560",-24.2829,-67.2788,224.82,"mb",4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11561",-31.7755,-71.6191,35.51,"mb",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11562",-28.8729,-67.6567,171.4,"mb",4.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11563",-30.5797,-72.0795,14.07,"Mww",5.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11564",-22.6964,-67.6354,186.66,"mb",4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11565",-34.7865,-71.8448,45.34,"Mwr",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11566",-29.2266,-69.3046,93.74,"Mww",4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"11567",-16.2423,-73.7231,35,"mb",4.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11568",-29.9182,-72.1973,10,"mb",4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11569",-29.9678,-72.1484,10,"mb",4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11570",-39.5071,-75.2918,10,"Mwr",4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"11571",-24.1705,-67.2442,178.62,"mb",4.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11572",-30.433,-71.4005,45.9,"Mww",5.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"11573",-33.5471,-71.3514,44.12,"mb",4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11574",-23.999,-67.079,200.63,"mb",4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11575",-35.2326,-70.9459,99.2,"mb",4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"11576",-34.0253,-72.1992,21.8,"Mwr",4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"11577",-24.1295,-66.8622,177.05,"Mww",5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11578",-23.4732,-67.1016,235.88,"Mwr",4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11579",-17.127,-71.006,127.61,"mb",4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11580",-22.2847,-67.5032,158.23,"mb",4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"11581",-32.4468,-71.7298,27.26,"Mwr",4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"11582",-22.9616,-68.444,123.64,"mb",4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
