"Latitude","Longitude","Depth","MagType","Magnitude","class","Region_Arica_Parinacota","Region_Tarapaca","Region_Antofagasta","Region_Atacama","Region_Coquimbo","Region_Valparaiso","Region_Metropolitana_Santiago","Region_Libertador_General_OHiggins","Region_Maule","Region_Nuble","Region_Biobio","Region_Araucania","Region_Rios","Region_Lagos","Region_Aysen_General_Carlos_Ibanez","Region_Magallanes_Antartica"
-31.2367,-71.77,24.36,"Mww",5.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-31.4832,-71.7832,29.74,"Mww",5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-20.9384,-66.4777,220.9,"Mww",5.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-33.8833,-70.4192,110.52,"Mww",5.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-26.4613,-69.8601,59.32,"Mww",5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-31.7266,-71.2874,42.04,"Mww",5.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-31.6405,-67.7468,17.46,"mb",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-24.1304,-66.782,173.47,"mb",5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.663,-71.7475,24.68,"Mww",5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-24.3941,-66.9305,148.4,"Mww",5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.9805,-66.4687,156.55,"Mww",5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-30.6111,-71.6884,25.77,"Mww",5.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-22.3467,-64.2278,9.52,"Mww",5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.0311,-67.3269,174.56,"Mww",5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.9573,-74.1037,37.33,"Mww",5.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.3424,-71.8594,28,"Mww",5.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-19.4083,-69.0325,97.17,"Mww",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.0433,-71.4636,28.31,"Mww",5.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-30.069,-71.5238,29.5,"Mww",5.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-24.1467,-67.1526,186,"mww",5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.6352,-71.6921,26.01,"mww",5.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-25.7705,-69.3417,118.96,"mww",5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.7806,-71.4198,45.67,"mww",5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-20.19,-70.9463,11.13,"mww",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.4114,-63.8598,588.41,"mb",5.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.7537,-71.7935,23.97,"mwr",5.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-30.3561,-71.8616,35,"mwr",5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-30.2523,-71.9722,8.01,"mww",5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-22.4116,-67.1718,27.54,"mb",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.1049,-70.5074,72,"mww",6.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-44.4113,-79.0594,10,"mww",5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-24.065,-67.7928,121,"mww",5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.3087,-66.0261,270,"mww",6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.5865,-71.6537,29.95,"mwr",5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-32.0802,-71.2826,84.92,"mb",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-20.2004,-69.1658,100,"mwr",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.6569,-72.0174,20,"mwb",5.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.5116,-68.6497,103.93,"mwr",5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.7557,-71.0943,18.26,"mwr",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-34.8983,-72.5297,19.17,"mb",5.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-21.2264,-67.6974,148.46,"Mww",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.0451,-69.0053,98.83,"Mww",5.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.799,-68.622,121.4,"Mww",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.3775,-65.8254,157.56,"Mww",5.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-17.5239,-70.4927,101.34,"mb",5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.5762,-68.1828,127.44,"Mwr",5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.5363,-68.3542,104.4,"Mww",5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.7023,-71.07,10,"Mww",5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-33.7647,-72.5338,14.8,"Mwb",5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-33.8536,-72.5821,10,"mww",5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-25.1694,-70.4212,49.58,"mb",5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.4703,-68.6087,108.63,"mb",5.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.4956,-68.3678,119.04,"mb",5.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.3546,-69.2907,113.29,"mb",5.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.1033,-70.9964,90.79,"mwp",6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-36.5806,-73.6355,17.3,"mwr",5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-28.1017,-67.3245,121.05,"mb",5.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-28.8704,-67.4554,109.15,"Mwr",5.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-32.0657,-68.2729,128.98,"mb",5.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-31.6428,-68.7645,115.79,"Mwp",6.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-23.2068,-66.4589,191.41,"mb",5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.57,-71.91,30,"Mwr",5.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-30.9721,-68.062,10,"Mww",5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-30.4412,-71.5872,36.23,"Mwr",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-19.877,-68.6624,103.32,"Mww",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.4053,-73.9403,38,"Mww",7.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-43.481,-74.4771,14.93,"mb",5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-43.2583,-74.2879,5.71,"Mwr",5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-19.9071,-70.4091,43.13,"Mww",5.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.3438,-74.465,9.08,"Mww",5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-22.3196,-67.7957,172,"Mww",5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.335,-70.939,93.1,"Mwr",5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-22.821,-69.8033,72,"Mww",5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.1388,-69.1502,133.55,"mb",5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.8353,-71.5487,35.23,"mb",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-33.1005,-69.7345,10,"Mwr",5.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-23.8851,-66.6723,180.58,"mb",5.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.1677,-72.1093,9.84,"Mww",5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-23.8613,-66.6592,222,"Mww",6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.2814,-63.9047,595.98,"Mww",6.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.4782,-69.088,108.33,"Mww",5.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.9219,-71.4883,31.92,"Mwr",5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-44.793,-80.8972,10,"Mww",5.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-30.5797,-72.0795,14.07,"Mww",5.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-34.7865,-71.8448,45.34,"Mwr",5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-30.433,-71.4005,45.9,"Mww",5.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-24.1295,-66.8622,177.05,"Mww",5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.6005,-68.5044,122.91,"Mww",5.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-36.2368,-71.7591,85.59,"Mwr",5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-30.7523,-71.5542,31.88,"Mww",5.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-17.7205,-72.6113,11.92,"Mww",5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.6144,-70.0706,83.12,"Mww",5.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-31.0039,-71.553,37.93,"Mww",5.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-22.5075,-68.6523,104.74,"Mww",5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.2706,-67.7655,155,"Mww",6.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.774,-68.3456,112.76,"Mwr",5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-27.5226,-67.2112,120.2,"Mwr",5.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-33.0361,-72.0063,21,"Mww",6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-33.0089,-72.1138,20,"Mww",5.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-33.0291,-72.0452,28,"Mww",6.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-32.9963,-72.0579,18,"mb",5.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-32.9309,-71.9844,13.21,"mb",5.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-33.1519,-72.0248,17.76,"mb",5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-33.1433,-72.0276,21.52,"Mww",5.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-19.7184,-69.3229,107.14,"Mww",5.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-33.2692,-71.949,24.03,"Mww",5.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-33.2318,-71.9751,22,"Mww",5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-33.2393,-72.0794,10,"Mww",5.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-33.2348,-72.0328,23.19,"Mww",5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-33.1309,-71.7869,28,"Mww",5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-33.3021,-71.9527,20.91,"Mww",5.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-33.2101,-71.9596,18.32,"Mww",5.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-19.9967,-70.9456,10.9,"Mww",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-15.7429,-71.9009,10,"Mww",5.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16.1192,-73.4438,47.51,"Mww",5.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.3064,-78.2275,10,"Mww",5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-16.9293,-73.4691,13.86,"Mww",5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.931,-72.0508,10.24,"Mww",5.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-20.9282,-68.7347,124.45,"Mww",5.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-32.6542,-67.2938,166.23,"mb",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-45.7606,-75.6501,10,"Mwr",5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-37.3412,-71.6576,80.7,"Mww",5.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-21.891,-68.6831,103.45,"Mww",5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.9145,-68.5817,94.98,"Mww",5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-17.5365,-63.9347,10,"mb",5.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.5027,-71.7476,27,"Mww",5.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-39.3495,-71.8536,113.27,"Mwr",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-15.4141,-73.3855,97,"Mww",5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.6642,-71.3624,53.15,"Mww",5.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-21.8431,-68.5871,107.2,"Mww",5.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-35.5047,-73.3356,13,"Mww",5.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-35.3915,-73.2661,10,"Mww",5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-33.7495,-72.5524,10,"Mww",5.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-16.4206,-73.6296,44.92,"Mww",6.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.8777,-69.1508,91.89,"Mww",5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-21.1864,-69.2466,47.09,"Mww",5.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.0109,-69.5353,69.6,"Mww",5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.5555,-68.7057,85.07,"Mww",5.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-33.2088,-70.6355,88.16,"Mww",5.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-28.4912,-71.236,41.07,"Mww",5.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-16.2933,-73.4804,41,"Mww",5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-28.0917,-67.3529,116.53,"Mww",5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-30.2422,-72.1616,9,"Mww",5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-20.0299,-71.0418,10,"Mww",5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.8733,-81.9675,10,"mb",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-30.0116,-72.1788,6.23,"Mww",5.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-45.528,-76.6048,10,"Mww",5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-33.1261,-70.3231,100.57,"Mww",5.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-19.2624,-70.0039,62.04,"Mwr",5.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.4546,-66.1721,222.22,"Mww",5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-31.8159,-72.0977,17,"Mww",5.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-16.2747,-71.3157,92.59,"Mww",5.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.751,-68.9685,117.99,"Mww",5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-21.3378,-66.5505,232.1,"mb",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-23.1056,-68.1988,126.96,"mb",5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-22.3793,-68.5172,110.18,"Mww",5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-18.5212,-69.6411,82.43,"Mww",6.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-30.9939,-65.6186,165.65,"Mww",5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-35.3931,-74.0523,21.64,"mb",5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-19.8197,-69.1529,96.61,"Mww",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-20.7783,-69.1307,110.9,"Mwr",5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.708,-71.0602,10,"Mww",5.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-24.8866,-70.2184,46.73,"Mww",5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-19.3429,-69.4283,103.33,"Mww",5.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
