"","Depth","Magnitude","class","Region_Arica_Parinacota","Region_Tarapaca","Region_Antofagasta","Region_Atacama","Region_Coquimbo","Region_Valparaiso","Region_Metropolitana_Santiago","Region_Libertador_General_OHiggins","Region_Maule","Region_Nuble","Region_Biobio","Region_Araucania","Region_Rios","Region_Lagos","Region_Aysen_General_Carlos_Ibanez","Region_Magallanes_Antartica"
"1781",10,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1782",12.9,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1783",18,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1784",18,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1785",40.4,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1786",35,4.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1787",0,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1788",16,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1789",35,4.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1790",18,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1791",35,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1792",0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1793",30.1,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1794",10,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1795",27,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1796",35,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1797",10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1798",27,5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1799",35,4.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1800",39.8,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1801",10,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1802",33,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1803",35,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1804",20,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1805",28,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1806",35,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1807",33,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1808",35,4.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1809",28.9,5.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1810",29.6,5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1811",35,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1812",35,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1813",33,5.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1814",16,4.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1815",35,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1816",14,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1817",35,4.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1818",12,4.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1819",35,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1820",19.9,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1821",33,5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1822",33,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1823",33,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1824",39.1,5.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1825",35,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1826",35,4.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1827",35,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1828",22,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1829",35,4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1830",35,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1831",28,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1832",34.3,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1833",35,4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1834",35,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1835",35,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1836",2.5,4.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1837",35,4.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1838",27,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1839",12,4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1840",35,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1841",3.5,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1842",18,5.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1843",18,5.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1844",12,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1845",10,4.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1846",30.1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1847",35,4.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1848",23,5.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1849",16,4.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1850",35,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1851",20,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1852",35,4.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1853",19,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1854",35,4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1855",35,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1856",35,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1857",29,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1858",35,4.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1859",32.7,4.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1860",10,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1861",16,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1862",25,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1863",29,4.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1864",35,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1865",66,4.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1866",44.9,4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1867",35,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1868",17,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1869",35,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1870",35,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1871",22,4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1872",34,5.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1873",25,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1874",32.5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1875",0,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1876",25,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1877",0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1878",39.4,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1879",35,4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1880",26.4,5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1881",35,4.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1882",23,5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1883",18,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1884",0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1885",0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1886",16,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1887",35,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1888",35,4.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1889",19,4.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1890",0,4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1891",17,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1892",35,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1893",35,4.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1894",35,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1895",35,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1896",35,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1897",17,4.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1898",0,4.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1899",33,4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1900",42.6,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1901",19,4.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1902",23,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1903",28,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1904",35,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1905",18,5.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1906",35,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1907",19,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1908",19,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1909",30.8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1910",35,4.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1911",18,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1912",15,4.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1913",14,4.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1914",35,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1915",35,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1916",35,4.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1917",0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1918",25,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1919",27.4,4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1920",22,4.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1921",35,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1922",35,5.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1923",35,4.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1924",35,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1925",33,4.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1926",35,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1927",23,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1928",43,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1929",25,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1930",17,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1931",19,4.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1932",35,4.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1933",35,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1934",35,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1935",35,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1936",35,5.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1937",22,4.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1938",10,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1939",20,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1940",35,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1941",18,4.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1942",72,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1943",17,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1944",35,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1945",41.6,6.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1946",26.4,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1947",18,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1948",29.8,4.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1949",28,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1950",18,4.7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1951",32.7,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1952",12,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1953",24.8,5.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1954",18,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1955",24.3,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1956",35,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1957",14.6,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1958",29,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1959",35,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1960",35,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1961",10,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1962",28,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1963",15,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1964",17,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1965",18,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1966",35,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1967",19,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1968",23,4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1969",16,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1970",35,4.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1971",35,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1972",42,4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1973",23,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1974",35,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1975",35,4.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1976",27.6,5.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1977",35,5.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1978",35,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1979",35,4.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1980",35,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1981",35,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1982",32.1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1983",35,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1984",16,5.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1985",35,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1986",22.9,4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1987",20,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1988",18,4.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1989",0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1990",22,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1991",22,4.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1992",16,4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1993",35,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1994",35,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1995",14,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1996",56,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1997",35,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1998",35,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1999",35,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2000",35,4.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2001",18,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2002",9.8,4.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2003",130,4.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2004",22,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2005",18,4.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2006",35,4.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2007",23,4.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2008",35,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2009",28,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2010",35,4.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2011",43,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2012",35,4.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2013",27.6,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2014",35,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2015",16,4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2016",48.2,4.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2017",33.6,5.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2018",20,4.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2019",27,4.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2020",14,4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2021",22.8,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2022",17,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2023",17,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2024",35,4.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2025",35,4.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2026",27,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2027",35,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2028",32.9,5.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2029",27,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2030",20,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2031",19,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2032",12,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2033",19,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2034",19,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2035",35,4.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2036",35,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2037",17,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2038",28,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2039",22,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2040",19,4.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2041",18,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2042",16,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2043",12.1,4.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2044",17,4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2045",16,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2046",18,4.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2047",38.2,4.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2048",27,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2049",35,4.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2050",33,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2051",19,4.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2052",35,4.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2053",31,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2054",20,4.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2055",17,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2056",20,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2057",33,5.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2058",35,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2059",25,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2060",35,5.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2061",23,4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2062",24.8,4.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2063",10,4.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2064",10,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2065",35,4.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2066",10,4.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2067",33,4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2068",20,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2069",23.9,4.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2070",43.4,5.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2071",35,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2072",19.3,4.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2073",15,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2074",10,4.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2075",35,4.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2076",56,4.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2077",25,4.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2078",35,4.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2079",25,5.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2080",31.4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2081",26,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2082",35,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2083",18,4.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2084",35,4.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2085",19,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2086",25,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2087",35,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2088",35,4.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2089",35,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2090",18,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2091",28,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2092",20,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2093",35,4.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2094",33.2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
